config_name,metric,mean,std,standard_error,ci95_low,ci95_high,seed_count
hier_x3,full_prefix_gain,0.0027226175515194352,0.002384716525792614,0.001066477651747883,0.00036400775786336046,0.004593432913391204,5
hier_x3,mean_factor_probe_accuracy,0.5115362548828124,0.005794563200357395,0.0025914074431835736,0.5067718505859375,0.5166172281901041,5
hier_x3,mean_boundary_f1,0.20286580493720177,0.01676724380473963,0.007498539388542004,0.18964789841635973,0.21891569338278258,5
hier_x3,effective_rank,7.7156940460205075,0.08588608238381866,0.03840942370627314,7.640410709381103,7.787888526916504,5
hier_x3,alive_feature_ratio,0.9998947143554687,3.057474504015179e-05,1.3673441660900787e-05,0.9998641967773437,0.9999168395996094,5
hier_x3,dead_feature_ratio,0.00010528564453125,3.0574745040151795e-05,1.367344166090079e-05,8.3160400390625e-05,0.00013580322265625,5
hier_x3,topk_utilization_entropy,0.006752619977803201,0.0017084476376039671,0.0007640410107362792,0.005508236033009503,0.00844335621176155,5
hier_x3,revisit_similarity,0.2893593721341464,0.12354298766151582,0.05525010371091343,0.18228962329730453,0.39724810195356575,5
hier_x3,same_macro_distant_similarity,0.2893593721341464,0.12354298766151582,0.05525010371091343,0.18228962329730453,0.39724810195356575,5
hier_x3,different_macro_similarity,0.0011879910974194885,0.02150379674935515,0.009616790261179424,-0.01637468128020119,0.018685929337241204,5
hier_x3,nuisance_sensitivity,0.4814310709635416,0.00897300433746439,0.004012849532194167,0.4742421468098958,0.4898518880208333,5
temp_001,full_prefix_gain,-0.001429803243889416,0.002195881242690051,0.0009820279458343335,-0.00364067848481775,0.0002565869406030874,5
temp_001,mean_factor_probe_accuracy,0.5115407307942708,0.006151322813281606,0.0027509551924085832,0.5064095052083333,0.5168556722005209,5
temp_001,mean_boundary_f1,0.20077198607212657,0.01685108891206345,0.007536036060453369,0.18755237481496495,0.21766439444910163,5
temp_001,effective_rank,7.719498252868652,0.08503245715753324,0.038027670899616575,7.6462198257446286,7.792776679992675,5
temp_001,alive_feature_ratio,0.999884033203125,1.4395112811365667e-05,6.437690157998348e-06,0.999871826171875,0.999896240234375,5
temp_001,dead_feature_ratio,0.000115966796875,1.4395112811365667e-05,6.437690157998348e-06,0.000103759765625,0.000128173828125,5
temp_001,topk_utilization_entropy,0.007398167152480326,0.0008065676965340505,0.00036070803958111167,0.006714706291504259,0.008081628013456393,5
temp_001,revisit_similarity,0.28544396850938,0.11470580574369693,0.05129799581135843,0.18600144739783261,0.3845422952857196,5
temp_001,same_macro_distant_similarity,0.28544396850938,0.11470580574369693,0.05129799581135843,0.18600144739783261,0.3845422952857196,5
temp_001,different_macro_similarity,-0.015887510608546825,0.017941662134350517,0.008023755232348344,-0.03155534401652491,-0.00021967720056873227,5
temp_001,nuisance_sensitivity,0.4805430094401042,0.010436411661270331,0.004667305183154394,0.4719889322916666,0.4899220784505209,5
temp_003,full_prefix_gain,-0.0014302274129605053,0.0021952465950135646,0.0009817441227650563,-0.0036401836209013715,0.00025596836070769237,5
temp_003,mean_factor_probe_accuracy,0.5115386962890625,0.006148231080373794,0.002749572527418555,0.5064095052083333,0.5168507893880208,5
temp_003,mean_boundary_f1,0.20090290123357885,0.016946464344736872,0.007578689250621615,0.18761984826349104,0.21789762269835591,5
temp_003,effective_rank,7.719479274749756,0.08499221777958972,0.03800967530272577,7.646259307861328,7.792699241638184,5
temp_003,alive_feature_ratio,0.9998954772949219,2.2190917316053754e-05,9.924079920354675e-06,0.9998748779296875,0.99991455078125,5
temp_003,dead_feature_ratio,0.000104522705078125,2.219091731605375e-05,9.924079920354673e-06,8.544921875e-05,0.0001251220703125,5
temp_003,topk_utilization_entropy,0.00674269010669937,0.0012569903895678118,0.0005621431916275139,0.005660421673241961,0.007906689507776073,5
temp_003,revisit_similarity,0.2857307057753388,0.11465489492657163,0.05127522780178198,0.18635296168631071,0.3847886507020716,5
temp_003,same_macro_distant_similarity,0.2857307057753388,0.11465489492657163,0.05127522780178198,0.18635296168631071,0.3847886507020716,5
temp_003,different_macro_similarity,-0.015887651617435793,0.017937691852159335,0.008021979668174476,-0.031552291662654136,-0.00022301157221745258,5
temp_003,nuisance_sensitivity,0.4805440266927083,0.010456397560548109,0.004676243149029709,0.47197265625,0.489935302734375,5
temp_003_hier_x3,full_prefix_gain,0.0027224761618290572,0.002385477485830169,0.0010668179634223099,0.0003620989970433364,0.004593097112876587,5
temp_003_hier_x3,mean_factor_probe_accuracy,0.5115374755859375,0.0057920841634308325,0.0025902987841662684,0.5067740885416667,0.51661865234375,5
temp_003_hier_x3,mean_boundary_f1,0.20242744941863738,0.016967759805100745,0.007588212870018769,0.18905985445483903,0.218720423555617,5
temp_003_hier_x3,effective_rank,7.715792274475097,0.08602876680308191,0.03847323411843368,7.640339374542236,7.788028335571289,5
temp_003_hier_x3,alive_feature_ratio,0.999871826171875,1.095024116089426e-05,4.897096721155156e-06,0.9998649597167969,0.9998832702636719,5
temp_003_hier_x3,dead_feature_ratio,0.000128173828125,1.095024116089426e-05,4.897096721155156e-06,0.000116729736328125,0.000135040283203125,5
temp_003_hier_x3,topk_utilization_entropy,0.008078380105334217,0.0006081480286695608,0.0002719720664975258,0.0074429848688498616,0.008458751930359918,5
temp_003_hier_x3,revisit_similarity,0.28839786957292757,0.12357402767577998,0.05526398522729687,0.18123562793576653,0.3963143690913424,5
temp_003_hier_x3,same_macro_distant_similarity,0.28839786957292757,0.12357402767577998,0.05526398522729687,0.18123562793576653,0.3963143690913424,5
temp_003_hier_x3,different_macro_similarity,0.0011071754251291907,0.021493617542593924,0.009612237981524399,-0.01641748746836786,0.018608523404431022,5
temp_003_hier_x3,nuisance_sensitivity,0.4814127604166666,0.00896730332903993,0.004010299963718689,0.4742340087890625,0.4898406982421875,5
v9_baseline,full_prefix_gain,-0.00214171800862506,0.0042101743809404915,0.0018828472225822068,-0.0058219856067470935,0.0014485020304411567,5
v9_baseline,mean_factor_probe_accuracy,0.5009549967447917,0.004870258273245494,0.0021780457133915338,0.4980534362792968,0.5059051513671876,5
v9_baseline,mean_boundary_f1,0.37553497048999096,0.010958924687324798,0.004900980112231775,0.36689022850479003,0.3863024493677595,5
v9_baseline,effective_rank,7.038831996917724,0.1673324747475619,0.07483335767576307,6.86591854095459,7.146561145782471,5
v9_baseline,alive_feature_ratio,0.9999778747558594,8.1459642425776e-06,3.6429859577372197e-06,0.9999710083007812,0.9999847412109375,5
v9_baseline,dead_feature_ratio,2.2125244140625e-05,8.1459642425776e-06,3.6429859577372197e-06,1.52587890625e-05,2.899169921875e-05,5
v9_baseline,topk_utilization_entropy,0.001693877372982319,0.0005639794555944044,0.00025221928012448245,0.001213900234817683,0.002164416597415181,5
v9_baseline,revisit_similarity,0.78096976109163,0.03066048415688138,0.013711785359568419,0.7555043868267356,0.8097227984939886,5
v9_baseline,same_macro_distant_similarity,0.78096976109163,0.03066048415688138,0.013711785359568419,0.7555043868267356,0.8097227984939886,5
