config_name,metric,mean,std,standard_error,ci95_low,ci95_high,seed_count
hier_x3,prefix_nrmse_l1,0.9996143653153651,0.0002553590970172615,0.0001142000599207121,0.9994638873608014,0.9998736386600852,5
hier_x3,prefix_nrmse_l2,0.9992072867230721,0.001050891682149971,0.0004699730476552875,0.998246666609286,1.0000243954174446,5
hier_x3,prefix_nrmse_l3,0.9988557919528066,0.0018557276186548784,0.0008299066206072229,0.9973964382636294,1.000708580129156,5
hier_x3,prefix_nrmse_l4,0.9972444089990565,0.0010953021282878918,0.0004898340029503843,0.9963907333960116,0.9981841909235385,5
hier_x3,prefix_nrmse_l5,0.9968265140954502,0.0012492185818167674,0.0005586675335396349,0.9957555578857257,0.9978974703051747,5
hier_x3,prefix_nrmse_l6,0.9968917477638456,0.00259475609735489,0.0011604102037435192,0.9949141655120315,0.9994969765249335,5
hier_x3,marginal_gain_l2,0.00040707859229303087,0.001073952662292337,0.0004802862315005081,-0.00042839308811657426,0.0015042095684477895,5
hier_x3,marginal_gain_l3,0.00035149477026539253,0.0018337142336979743,0.0008200619355715212,-0.0012722067602582543,0.001936720631296529,5
hier_x3,marginal_gain_l4,0.0016113829537499845,0.002490921968812732,0.0011139741697825758,-0.0006656980096951814,0.003647641927068612,5
hier_x3,marginal_gain_l5,0.00041789490360648606,0.0023089846269663513,0.0010326093169797511,-0.001506736909163231,0.0023425267163762033,5
hier_x3,marginal_gain_l6,-6.523366839545907e-05,0.003330007754607082,0.0014892247409805746,-0.003233688261081191,0.0024949448025975316,5
hier_x3,full_prefix_gain,0.0027226175515194352,0.002384716525792614,0.001066477651747883,0.00036400775786336046,0.004593432913391204,5
hier_x3,strict_monotonic_pass,0.0,0.0,0.0,0.0,0.0,5
hier_x3,nondegrading_pass,0.0,0.0,0.0,0.0,0.0,5
hier_x3,end_to_end_pass,0.8,0.4,0.17888543819998318,0.4,1.0,5
temp_001,prefix_nrmse_l1,1.000391796527877,0.00028594247748435167,0.00012787736346194268,1.0001657144129716,1.0006731443380061,5
temp_001,prefix_nrmse_l2,1.0007178765012978,0.0011782539951074734,0.000526931205564203,0.999613940704451,1.0016878720770839,5
temp_001,prefix_nrmse_l3,1.0015001856581276,0.0016776504636674713,0.0007502680958489014,1.0002460060833918,1.0031421264587093,5
temp_001,prefix_nrmse_l4,1.0007189722713983,0.0007875510514199486,0.00035220353734528745,1.0001344849651108,1.001435782654163,5
temp_001,prefix_nrmse_l5,1.0009048820405266,0.0011442383738074653,0.0005117189572594615,0.9999404735667241,1.0018695662242252,5
temp_001,prefix_nrmse_l6,1.0018215997717665,0.0024401644543125722,0.0010912747192243183,0.9999527285181372,1.0042417494281568,5
temp_001,marginal_gain_l2,-0.0003260799734210007,0.0010475032051219357,0.0004684576746603108,-0.0012008257332310813,0.0006073394149940681,5
temp_001,marginal_gain_l3,-0.000782309156829708,0.0017527133607866119,0.0007838372439581957,-0.0023485887993510033,0.000763539675432745,5
temp_001,marginal_gain_l4,0.0007812133867293181,0.0020928158815556913,0.0009359357151099347,-0.001066484760766606,0.00255634460117007,5
temp_001,marginal_gain_l5,-0.0001859097691282674,0.0018966848815779329,0.0008482232654208792,-0.0017350812591144572,0.0013632617208579223,5
temp_001,marginal_gain_l6,-0.0009167177312397578,0.0030648510445663774,0.0013706430553123315,-0.0038212684668456733,0.0014362718222240111,5
temp_001,full_prefix_gain,-0.001429803243889416,0.002195881242690051,0.0009820279458343335,-0.00364067848481775,0.0002565869406030874,5
