active_count_max,active_count_mean,active_count_min,alive_feature_ratio,batch_size,boundary_auprc_context,boundary_auprc_fast,boundary_auprc_macro,boundary_auprc_mid,boundary_auprc_overall,boundary_auprc_slow,boundary_f1_context,boundary_f1_fast,boundary_f1_macro,boundary_f1_mid,boundary_f1_overall,boundary_f1_slow,checkpoint_hash,checkpoint_path,checkpoint_source_version,collapse_status,config_hash,dataset_hash,dataset_manifest_hash,dead_feature_ratio,detached_probe_auprc,effective_rank,end_to_end_positive_gain,evaluator_hash,evaluator_version,factor_probe_accuracy,full_prefix_gain,initialization_seed,level_horizon_specialization_summary,method,nondegrading_pass,nuisance_sensitivity,optimizer_updates,parameter_count,prefix_nrmse_l1,prefix_nrmse_l2,prefix_nrmse_l3,prefix_nrmse_l4,prefix_nrmse_l5,prefix_nrmse_l6,protocol_hash,revisit_similarity,run_id,sampler_hash_or_seed,script_hash,seed,sequence_length,split,strict_monotonic_pass,topk_utilization_entropy,training_source
8,7.999755859375,7,0.999969482421875,32,0.5849440018527002,1.0,0.6463581802062934,0.7915470311779885,0.7338414786886552,0.6463581802062934,0.5476603119584055,0.6658185772616287,0.5794392523364486,0.6914810978767478,0.6127676983539357,0.5794392523364486,fe271ed32e63f1b61ef93b01559314ea063b9f785fdecf5b68709acd368da9b9,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_locked_rerun_v18/runs/locked_baseline_direct_head/seed_0/checkpoints/step_1000.npz,v18_locked,no_collapse_detected,f546b67cd3c2c489c87944d28a4141a7e4310b4af68b8331e274a8f802255bf2,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,3.0517578125e-05,0.3608039808733958,7.478326797485352,False,1fe9299b169a0870ac904d083b6c38c213d82f5ab746668ec3a5af6e934fe169,v15_current,0.4117706298828125,-0.0005119190477040902,0,"{""level_1"": {""context"": 0.952484130859375, ""fast"": 0.306549072265625, ""mid"": 0.449249267578125, ""nuisance"": 0.19891357421875, ""slow"": 0.5635986328125}, ""level_2"": {""context"": 0.2650146484375, ""fast"": 0.21673583984375, ""mid"": 0.203033447265625, ""nuisance"": 0.804931640625, ""slow"": 0.2392578125}, ""level_3"": {""context"": 0.305267333984375, ""fast"": 0.2974853515625, ""mid"": 0.284088134765625, ""nuisance"": 0.9808349609375, ""slow"": 0.289947509765625}, ""level_4"": {""context"": 0.2852783203125, ""fast"": 0.298858642578125, ""mid"": 0.2576904296875, ""nuisance"": 0.902252197265625, ""slow"": 0.26043701171875}, ""level_5"": {""context"": 0.289947509765625, ""fast"": 0.262969970703125, ""mid"": 0.2528076171875, ""nuisance"": 0.83966064453125, ""slow"": 0.27569580078125}, ""level_6"": {""context"": 0.27886962890625, ""fast"": 0.303619384765625, ""mid"": 0.3194580078125, ""nuisance"": 0.787322998046875, ""slow"": 0.380859375}}",locked_baseline_direct_head,False,0.19891357421875,1000,17160,0.9976205585965807,0.9972443736516341,0.9992464516673052,0.9952553741823223,0.9976378788336514,0.9981324776442848,fd7cac88a857b81df3e0a8fa5e08f941dfc2783f473f24efbec5ef707a558905,0.6723648305040157,v18_locked_baseline_direct_head_seed0,seed=0;advance_250,f102101fcde49fd536f77728f305bfbc272afdfb27eb16cb37f128a3e7fea93a,0,64,test,False,0.002274795451003506,reused_v17_locked_replay
8,7.999603271484375,7,0.9999504089355469,32,0.4034841495572417,1.0,0.4972343555438856,0.7276770563554459,0.6251259834000918,0.4972343555438856,0.3936731107205623,0.6736833516909395,0.4926987560843699,0.6331854943908165,0.5371878937942116,0.4926987560843699,b3c9efd975cc8772511c4833ae58e6816cc8a319454f7c59fd8e864db04d176a,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_locked_rerun_v18/runs/locked_baseline_direct_head/seed_1/checkpoints/step_1000.npz,v18_locked,no_collapse_detected,f546b67cd3c2c489c87944d28a4141a7e4310b4af68b8331e274a8f802255bf2,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,4.9591064453125e-05,0.3017139162052992,7.450811386108398,True,1fe9299b169a0870ac904d083b6c38c213d82f5ab746668ec3a5af6e934fe169,v15_current,0.39775390625,0.0030290973791124998,1,"{""level_1"": {""context"": 0.82843017578125, ""fast"": 0.373077392578125, ""mid"": 0.50579833984375, ""nuisance"": 0.273590087890625, ""slow"": 0.588104248046875}, ""level_2"": {""context"": 0.274322509765625, ""fast"": 0.20635986328125, ""mid"": 0.324920654296875, ""nuisance"": 0.89697265625, ""slow"": 0.2689208984375}, ""level_3"": {""context"": 0.305938720703125, ""fast"": 0.2431640625, ""mid"": 0.21588134765625, ""nuisance"": 0.7601318359375, ""slow"": 0.27288818359375}, ""level_4"": {""context"": 0.312225341796875, ""fast"": 0.237152099609375, ""mid"": 0.282562255859375, ""nuisance"": 0.69232177734375, ""slow"": 0.251007080078125}, ""level_5"": {""context"": 0.30126953125, ""fast"": 0.26904296875, ""mid"": 0.260284423828125, ""nuisance"": 0.828277587890625, ""slow"": 0.236328125}, ""level_6"": {""context"": 0.27752685546875, ""fast"": 0.32574462890625, ""mid"": 0.231414794921875, ""nuisance"": 0.816680908203125, ""slow"": 0.27227783203125}}",locked_baseline_direct_head,False,0.273590087890625,1000,17160,0.9973321236282213,0.9991204381057609,0.9971471682395031,0.9996708858440914,0.9976232096532752,0.9943030262491088,fd7cac88a857b81df3e0a8fa5e08f941dfc2783f473f24efbec5ef707a558905,0.5874331814574191,v18_locked_baseline_direct_head_seed1,seed=1;advance_250,f102101fcde49fd536f77728f305bfbc272afdfb27eb16cb37f128a3e7fea93a,1,64,test,False,0.0035039100381433273,reused_v17_locked_replay
8,7.99932861328125,7,0.9999160766601562,32,0.69671505156617,1.0,0.6350112937667128,0.7039592389245287,0.7341393756048248,0.6350112937667128,0.6031746031746031,0.6693134145093625,0.5885815185403179,0.6086109040875995,0.6116523917704402,0.5885815185403179,1479c5b6a241dfc44d77ec2795a1f57e027cbd4b180a03a8f2fbf37574c82fbb,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_locked_rerun_v18/runs/locked_baseline_direct_head/seed_2/checkpoints/step_1000.npz,v18_locked,no_collapse_detected,f546b67cd3c2c489c87944d28a4141a7e4310b4af68b8331e274a8f802255bf2,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,8.392333984375e-05,0.39416553197941817,7.414418697357178,True,1fe9299b169a0870ac904d083b6c38c213d82f5ab746668ec3a5af6e934fe169,v15_current,0.40950419108072916,0.004586151344337042,2,"{""level_1"": {""context"": 0.898590087890625, ""fast"": 0.343017578125, ""mid"": 0.45355224609375, ""nuisance"": 0.241790771484375, ""slow"": 0.575836181640625}, ""level_2"": {""context"": 0.293212890625, ""fast"": 0.244659423828125, ""mid"": 0.236572265625, ""nuisance"": 0.885009765625, ""slow"": 0.252716064453125}, ""level_3"": {""context"": 0.309234619140625, ""fast"": 0.250518798828125, ""mid"": 0.392242431640625, ""nuisance"": 0.8720703125, ""slow"": 0.2923583984375}, ""level_4"": {""context"": 0.295257568359375, ""fast"": 0.244384765625, ""mid"": 0.232574462890625, ""nuisance"": 0.780975341796875, ""slow"": 0.3114013671875}, ""level_5"": {""context"": 0.27801513671875, ""fast"": 0.197174072265625, ""mid"": 0.24139404296875, ""nuisance"": 0.87298583984375, ""slow"": 0.2655029296875}, ""level_6"": {""context"": 0.312469482421875, ""fast"": 0.30413818359375, ""mid"": 0.24346923828125, ""nuisance"": 0.8541259765625, ""slow"": 0.30987548828125}}",locked_baseline_direct_head,False,0.241790771484375,1000,17160,0.9978960033871372,1.000324813162063,1.0021929244461065,0.9950047609561375,0.9959647085852087,0.9933098520428002,fd7cac88a857b81df3e0a8fa5e08f941dfc2783f473f24efbec5ef707a558905,0.6656161203989022,v18_locked_baseline_direct_head_seed2,seed=2;advance_250,f102101fcde49fd536f77728f305bfbc272afdfb27eb16cb37f128a3e7fea93a,2,64,test,False,0.005576403605532558,reused_v17_locked_replay
8,7.999542236328125,7,0.9999427795410156,32,0.667375575140071,1.0,0.5419757550876059,0.720349391903522,0.6943352954437609,0.5419757550876059,0.5894378194207837,0.6692589484886314,0.5102420856610802,0.6328684508104032,0.5824098780083958,0.5102420856610802,005e79a126765b7ef80d4dcd743b9aae492e938310c74f74079e96400b9648a9,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_locked_rerun_v18/runs/locked_baseline_direct_head/seed_3/checkpoints/step_1000.npz,v18_locked,no_collapse_detected,f546b67cd3c2c489c87944d28a4141a7e4310b4af68b8331e274a8f802255bf2,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,5.7220458984375e-05,0.3328556636358699,7.5477070808410645,True,1fe9299b169a0870ac904d083b6c38c213d82f5ab746668ec3a5af6e934fe169,v15_current,0.4066864013671875,0.0002051034195962309,3,"{""level_1"": {""context"": 0.97198486328125, ""fast"": 0.361541748046875, ""mid"": 0.521148681640625, ""nuisance"": 0.240020751953125, ""slow"": 0.412139892578125}, ""level_2"": {""context"": 0.30535888671875, ""fast"": 0.320770263671875, ""mid"": 0.293853759765625, ""nuisance"": 0.78436279296875, ""slow"": 0.27197265625}, ""level_3"": {""context"": 0.302490234375, ""fast"": 0.315887451171875, ""mid"": 0.24041748046875, ""nuisance"": 0.8055419921875, ""slow"": 0.20941162109375}, ""level_4"": {""context"": 0.28326416015625, ""fast"": 0.303558349609375, ""mid"": 0.2921142578125, ""nuisance"": 0.851226806640625, ""slow"": 0.2845458984375}, ""level_5"": {""context"": 0.288604736328125, ""fast"": 0.268096923828125, ""mid"": 0.23553466796875, ""nuisance"": 0.819122314453125, ""slow"": 0.273590087890625}, ""level_6"": {""context"": 0.28094482421875, ""fast"": 0.2891845703125, ""mid"": 0.2117919921875, ""nuisance"": 0.94427490234375, ""slow"": 0.21783447265625}}",locked_baseline_direct_head,False,0.240020751953125,1000,17160,0.9972228117238523,0.9988175990626948,0.9976126937950538,0.995180967857764,0.9959247659976785,0.9970177083042561,fd7cac88a857b81df3e0a8fa5e08f941dfc2783f473f24efbec5ef707a558905,0.6728773158712088,v18_locked_baseline_direct_head_seed3,seed=3;advance_250,f102101fcde49fd536f77728f305bfbc272afdfb27eb16cb37f128a3e7fea93a,3,64,test,False,0.003977455856369191,reused_v17_locked_replay
8,7.999664306640625,7,0.9999580383300781,32,0.7701849033656446,1.0,0.622791087492278,0.625095592575393,0.7281725341851187,0.622791087492278,0.6585788561525131,0.6744404126065152,0.577987051206592,0.5481098691231815,0.6074206480590788,0.577987051206592,30c5c1f665beb2687c1089cc547d021f827bfcf6367fe14e74ceb682172abf4f,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_locked_rerun_v18/runs/locked_baseline_direct_head/seed_4/checkpoints/step_1000.npz,v18_locked,no_collapse_detected,f546b67cd3c2c489c87944d28a4141a7e4310b4af68b8331e274a8f802255bf2,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,4.1961669921875e-05,0.3750058910229667,7.142223834991455,False,1fe9299b169a0870ac904d083b6c38c213d82f5ab746668ec3a5af6e934fe169,v15_current,0.40847981770833336,-0.00045739564835423074,4,"{""level_1"": {""context"": 0.972137451171875, ""fast"": 0.33135986328125, ""mid"": 0.365570068359375, ""nuisance"": 0.199981689453125, ""slow"": 0.463592529296875}, ""level_2"": {""context"": 0.299102783203125, ""fast"": 0.288909912109375, ""mid"": 0.290618896484375, ""nuisance"": 0.81878662109375, ""slow"": 0.368408203125}, ""level_3"": {""context"": 0.317291259765625, ""fast"": 0.32318115234375, ""mid"": 0.276031494140625, ""nuisance"": 0.823760986328125, ""slow"": 0.262451171875}, ""level_4"": {""context"": 0.286163330078125, ""fast"": 0.2315673828125, ""mid"": 0.265167236328125, ""nuisance"": 0.721954345703125, ""slow"": 0.264007568359375}, ""level_5"": {""context"": 0.26287841796875, ""fast"": 0.2374267578125, ""mid"": 0.239776611328125, ""nuisance"": 0.938751220703125, ""slow"": 0.24957275390625}, ""level_6"": {""context"": 0.30609130859375, ""fast"": 0.35772705078125, ""mid"": 0.38970947265625, ""nuisance"": 0.810150146484375, ""slow"": 0.292266845703125}}",locked_baseline_direct_head,False,0.199981689453125,1000,17160,0.9990474456781062,0.9989713603509747,0.9995268450970247,0.9959311285337453,0.9976174656971039,0.9995048413264604,fd7cac88a857b81df3e0a8fa5e08f941dfc2783f473f24efbec5ef707a558905,0.7689613898654719,v18_locked_baseline_direct_head_seed4,seed=4;advance_250,f102101fcde49fd536f77728f305bfbc272afdfb27eb16cb37f128a3e7fea93a,4,64,test,False,0.0030209330723992857,reused_v17_locked_replay
8,7.999603271484375,7,0.9999504089355469,32,0.6583087084688867,1.0,0.6464749990956593,0.8014475854398578,0.7505412584200126,0.6464749990956593,0.5797598627787307,0.6680322831742389,0.5734724292101341,0.701183627587119,0.6191841263920713,0.5734724292101341,0dbdf2c232c0e570c001d17fc44ba7ee9a9793dc6f2a1a1c6c4d793c15bf90a4,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_locked_rerun_v18/runs/locked_hier_x3/seed_0/checkpoints/step_1000.npz,v18_locked,no_collapse_detected,3f0a77d57a5ebb379123420b4854cd06f57c79dae11bdd6399f20d4565ce4f6e,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,4.9591064453125e-05,0.37051318210827155,7.434009075164795,True,1fe9299b169a0870ac904d083b6c38c213d82f5ab746668ec3a5af6e934fe169,v15_current,0.42865397135416666,0.003644584375014248,0,"{""level_1"": {""context"": 0.965423583984375, ""fast"": 0.29205322265625, ""mid"": 0.4443359375, ""nuisance"": 0.18829345703125, ""slow"": 0.540252685546875}, ""level_2"": {""context"": 0.36517333984375, ""fast"": 0.269287109375, ""mid"": 0.2840576171875, ""nuisance"": 0.7913818359375, ""slow"": 0.286651611328125}, ""level_3"": {""context"": 0.384368896484375, ""fast"": 0.387786865234375, ""mid"": 0.335235595703125, ""nuisance"": 0.9307861328125, ""slow"": 0.329315185546875}, ""level_4"": {""context"": 0.3297119140625, ""fast"": 0.31536865234375, ""mid"": 0.305908203125, ""nuisance"": 0.840301513671875, ""slow"": 0.283660888671875}, ""level_5"": {""context"": 0.335296630859375, ""fast"": 0.292388916015625, ""mid"": 0.258636474609375, ""nuisance"": 0.771026611328125, ""slow"": 0.286834716796875}, ""level_6"": {""context"": 0.308990478515625, ""fast"": 0.3079833984375, ""mid"": 0.31292724609375, ""nuisance"": 0.758056640625, ""slow"": 0.358123779296875}}",locked_hier_x3,False,0.18829345703125,1000,17160,0.9909523556929558,0.9894813727017455,0.9903477380295015,0.9857820881902685,0.9877471397807733,0.9873077713179416,fd7cac88a857b81df3e0a8fa5e08f941dfc2783f473f24efbec5ef707a558905,0.6648192389703611,v18_locked_hier_x3_seed0,seed=0;advance_250,f102101fcde49fd536f77728f305bfbc272afdfb27eb16cb37f128a3e7fea93a,0,64,test,False,0.0035039100381433273,v18_continued_from_v9_250
8,7.99957275390625,7,0.9999465942382812,32,0.4594548267058015,1.0,0.5027752360728749,0.7345866511638657,0.6399183900030834,0.5027752360728749,0.4556521739130434,0.6713526767470371,0.5027106949236078,0.6393933346637397,0.5543639150342072,0.5027106949236078,936b6872234ea45790f375c95903cf5571d648d2be56dc13d28e63433496757e,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_locked_rerun_v18/runs/locked_hier_x3/seed_1/checkpoints/step_1000.npz,v18_locked,no_collapse_detected,3f0a77d57a5ebb379123420b4854cd06f57c79dae11bdd6399f20d4565ce4f6e,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,5.340576171875e-05,0.3081875416891777,7.401839256286621,True,1fe9299b169a0870ac904d083b6c38c213d82f5ab746668ec3a5af6e934fe169,v15_current,0.41355794270833335,0.004434776007082197,1,"{""level_1"": {""context"": 0.863433837890625, ""fast"": 0.3516845703125, ""mid"": 0.48846435546875, ""nuisance"": 0.257049560546875, ""slow"": 0.587158203125}, ""level_2"": {""context"": 0.326904296875, ""fast"": 0.2496337890625, ""mid"": 0.366668701171875, ""nuisance"": 0.828033447265625, ""slow"": 0.329071044921875}, ""level_3"": {""context"": 0.3712158203125, ""fast"": 0.2706298828125, ""mid"": 0.22479248046875, ""nuisance"": 0.67706298828125, ""slow"": 0.338836669921875}, ""level_4"": {""context"": 0.37115478515625, ""fast"": 0.265167236328125, ""mid"": 0.332916259765625, ""nuisance"": 0.67486572265625, ""slow"": 0.29046630859375}, ""level_5"": {""context"": 0.339263916015625, ""fast"": 0.3089599609375, ""mid"": 0.291778564453125, ""nuisance"": 0.802001953125, ""slow"": 0.238616943359375}, ""level_6"": {""context"": 0.29364013671875, ""fast"": 0.3582763671875, ""mid"": 0.22943115234375, ""nuisance"": 0.80670166015625, ""slow"": 0.272857666015625}}",locked_hier_x3,False,0.257049560546875,1000,17160,0.9900451640921049,0.9908533829096953,0.9881519561380204,0.9912109220892241,0.9892148531353938,0.9856103880850227,fd7cac88a857b81df3e0a8fa5e08f941dfc2783f473f24efbec5ef707a558905,0.5903553988592631,v18_locked_hier_x3_seed1,seed=1;advance_250,f102101fcde49fd536f77728f305bfbc272afdfb27eb16cb37f128a3e7fea93a,1,64,test,False,0.0037417742553142548,v18_continued_from_v9_250
8,7.999755859375,7,0.999969482421875,32,0.7233701266344499,1.0,0.6284270103391348,0.6947359109532811,0.7349920116532002,0.6284270103391348,0.6186291739894552,0.6685232205749856,0.5832349468713106,0.5999770431588612,0.6107198662931846,0.5832349468713106,15214338e54dd988d1352280a5b76c7ec1d76eb55045adcca1193cb4a78883a7,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_locked_rerun_v18/runs/locked_hier_x3/seed_2/checkpoints/step_1000.npz,v18_locked,no_collapse_detected,3f0a77d57a5ebb379123420b4854cd06f57c79dae11bdd6399f20d4565ce4f6e,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,3.0517578125e-05,0.3863511060002164,7.348052024841309,True,1fe9299b169a0870ac904d083b6c38c213d82f5ab746668ec3a5af6e934fe169,v15_current,0.42410685221354166,0.005934036936367071,2,"{""level_1"": {""context"": 0.906646728515625, ""fast"": 0.336181640625, ""mid"": 0.4488525390625, ""nuisance"": 0.2340087890625, ""slow"": 0.563323974609375}, ""level_2"": {""context"": 0.348602294921875, ""fast"": 0.3026123046875, ""mid"": 0.336578369140625, ""nuisance"": 0.845916748046875, ""slow"": 0.29193115234375}, ""level_3"": {""context"": 0.327880859375, ""fast"": 0.2850341796875, ""mid"": 0.368743896484375, ""nuisance"": 0.836578369140625, ""slow"": 0.29388427734375}, ""level_4"": {""context"": 0.356353759765625, ""fast"": 0.32379150390625, ""mid"": 0.25592041015625, ""nuisance"": 0.758026123046875, ""slow"": 0.3402099609375}, ""level_5"": {""context"": 0.311767578125, ""fast"": 0.19622802734375, ""mid"": 0.24090576171875, ""nuisance"": 0.872039794921875, ""slow"": 0.264251708984375}, ""level_6"": {""context"": 0.354095458984375, ""fast"": 0.3199462890625, ""mid"": 0.253326416015625, ""nuisance"": 0.8179931640625, ""slow"": 0.331573486328125}}",locked_hier_x3,False,0.2340087890625,1000,17160,0.989978534200517,0.992334881759127,0.9931500816926796,0.9849256201408385,0.9866170826804731,0.9840444972641499,fd7cac88a857b81df3e0a8fa5e08f941dfc2783f473f24efbec5ef707a558905,0.6685510421021726,v18_locked_hier_x3_seed2,seed=2;advance_250,f102101fcde49fd536f77728f305bfbc272afdfb27eb16cb37f128a3e7fea93a,2,64,test,False,0.002274795451003506,v18_continued_from_v9_250
8,7.99981689453125,7,0.9999771118164062,32,0.7320251565762523,1.0,0.5466952914939327,0.7172090104610442,0.7085249500050324,0.5466952914939327,0.6476510067114094,0.6699666591666837,0.513655462184874,0.626933685094136,0.5943724550683954,0.513655462184874,05c837b26cb5523b3eae3e4c97c56b48e096c613c7da0793d54bd7be6f1968ef,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_locked_rerun_v18/runs/locked_hier_x3/seed_3/checkpoints/step_1000.npz,v18_locked,no_collapse_detected,3f0a77d57a5ebb379123420b4854cd06f57c79dae11bdd6399f20d4565ce4f6e,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,2.288818359375e-05,0.3384617317482976,7.494707107543945,True,1fe9299b169a0870ac904d083b6c38c213d82f5ab746668ec3a5af6e934fe169,v15_current,0.4210540771484375,0.0027101752587666006,3,"{""level_1"": {""context"": 0.982391357421875, ""fast"": 0.35845947265625, ""mid"": 0.499542236328125, ""nuisance"": 0.237701416015625, ""slow"": 0.407623291015625}, ""level_2"": {""context"": 0.395355224609375, ""fast"": 0.354034423828125, ""mid"": 0.34100341796875, ""nuisance"": 0.715972900390625, ""slow"": 0.300262451171875}, ""level_3"": {""context"": 0.34649658203125, ""fast"": 0.34039306640625, ""mid"": 0.258209228515625, ""nuisance"": 0.75146484375, ""slow"": 0.25445556640625}, ""level_4"": {""context"": 0.37628173828125, ""fast"": 0.361358642578125, ""mid"": 0.298919677734375, ""nuisance"": 0.80584716796875, ""slow"": 0.306365966796875}, ""level_5"": {""context"": 0.3267822265625, ""fast"": 0.31378173828125, ""mid"": 0.247711181640625, ""nuisance"": 0.782958984375, ""slow"": 0.284210205078125}, ""level_6"": {""context"": 0.30999755859375, ""fast"": 0.29986572265625, ""mid"": 0.21588134765625, ""nuisance"": 0.923797607421875, ""slow"": 0.2344970703125}}",locked_hier_x3,False,0.237701416015625,1000,17160,0.9901983951690457,0.9921166997931713,0.9886484990568964,0.9859054506951183,0.9866109852500757,0.9874882199102791,fd7cac88a857b81df3e0a8fa5e08f941dfc2783f473f24efbec5ef707a558905,0.686796231425046,v18_locked_hier_x3_seed3,seed=3;advance_250,f102101fcde49fd536f77728f305bfbc272afdfb27eb16cb37f128a3e7fea93a,3,64,test,False,0.001758773337830729,v18_continued_from_v9_250
8,7.99951171875,7,0.99993896484375,32,0.8035665584222778,1.0,0.6125786694857746,0.6289740240334077,0.7315395842854469,0.6125786694857746,0.678082191780822,0.6740619902120718,0.572852535913222,0.5539011316259679,0.6103500770890611,0.572852535913222,95c3bb8beffc11479e07f98c4974936d2ce1093fa537dce2f3a810c0a6fd48c0,/mnt/disk1/backup_user/dat.tt2/xuance/external_baselines/dreamerv3-official/paper_artifacts/synthetic_locked_rerun_v18/runs/locked_hier_x3/seed_4/checkpoints/step_1000.npz,v18_locked,no_collapse_detected,3f0a77d57a5ebb379123420b4854cd06f57c79dae11bdd6399f20d4565ce4f6e,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,5670241265b225d4cdab4e78131192fc24822c8dd4cb5b5617b3364be3dae9eb,6.103515625e-05,0.3741218782066387,7.057866096496582,True,1fe9299b169a0870ac904d083b6c38c213d82f5ab746668ec3a5af6e934fe169,v15_current,0.4184519449869792,0.002024523629017616,4,"{""level_1"": {""context"": 0.975982666015625, ""fast"": 0.3193359375, ""mid"": 0.364837646484375, ""nuisance"": 0.192047119140625, ""slow"": 0.4415283203125}, ""level_2"": {""context"": 0.373992919921875, ""fast"": 0.321014404296875, ""mid"": 0.317474365234375, ""nuisance"": 0.75640869140625, ""slow"": 0.40008544921875}, ""level_3"": {""context"": 0.38568115234375, ""fast"": 0.3797607421875, ""mid"": 0.307708740234375, ""nuisance"": 0.8172607421875, ""slow"": 0.240203857421875}, ""level_4"": {""context"": 0.326629638671875, ""fast"": 0.25750732421875, ""mid"": 0.284912109375, ""nuisance"": 0.667938232421875, ""slow"": 0.31097412109375}, ""level_5"": {""context"": 0.273834228515625, ""fast"": 0.257293701171875, ""mid"": 0.237701416015625, ""nuisance"": 0.921142578125, ""slow"": 0.26983642578125}, ""level_6"": {""context"": 0.3336181640625, ""fast"": 0.353729248046875, ""mid"": 0.3736572265625, ""nuisance"": 0.79559326171875, ""slow"": 0.295867919921875}}",locked_hier_x3,False,0.192047119140625,1000,17160,0.9905750219567748,0.9893601310422513,0.9901459926150515,0.9868427759737298,0.9871694745270462,0.9885504983277572,fd7cac88a857b81df3e0a8fa5e08f941dfc2783f473f24efbec5ef707a558905,0.7655502053926668,v18_locked_hier_x3_seed4,seed=4;advance_250,f102101fcde49fd536f77728f305bfbc272afdfb27eb16cb37f128a3e7fea93a,4,64,test,False,0.004211100510741199,v18_continued_from_v9_250
